variable,minutes,mean
Sandaracinus amylolyticus,19,-1.892366050569086
Sandaracinus amylolyticus,20,-1.8771506241741927
Sandaracinus amylolyticus,21,-1.8565892371540667
Sandaracinus amylolyticus,22,-1.8084755915269715
Sandaracinus amylolyticus,23,-1.7920264819108709
Sandaracinus amylolyticus,24,-1.7529598465726313
Sandaracinus amylolyticus,25,-1.7163605776768067
Sandaracinus amylolyticus,26,-1.6966216461374857
Sandaracinus amylolyticus,27,-1.6723592094537367
Sandaracinus amylolyticus,28,-1.6332925741154976
Sandaracinus amylolyticus,29,-1.6172546922397992
Sandaracinus amylolyticus,30,-1.6114975038741637
Sandaracinus amylolyticus,31,-1.5703747298339117
Sandaracinus amylolyticus,32,-1.5522807092562
Sandaracinus amylolyticus,33,-1.5387101938229177
Sandaracinus amylolyticus,34,-1.5210274009856088
Sandaracinus amylolyticus,35,-1.4860730430513946
Sandaracinus amylolyticus,36,-1.4737362108393193
Sandaracinus amylolyticus,37,-1.454819734780803
Sandaracinus amylolyticus,38,-1.4301460703566518
Sandaracinus amylolyticus,39,-1.4223327432890043
Sandaracinus amylolyticus,40,-1.3844997911719716
Sandaracinus amylolyticus,41,-1.3705180479982861
Sandaracinus amylolyticus,42,-1.358592443526613
Sandaracinus amylolyticus,43,-1.3400871952084996
Sandaracinus amylolyticus,44,-1.3256942242944114
Sandaracinus amylolyticus,45,-1.3063665204954933
Sanguibacter keddieii,0,-2.1037371091359818
Sanguibacter keddieii,1,-2.398998626744992
Sanguibacter keddieii,2,-2.526890454010177
Sanguibacter keddieii,3,-2.513731166317296
Sanguibacter keddieii,4,-2.4738420754982515
Sanguibacter keddieii,5,-2.379670922946074
Sanguibacter keddieii,6,-2.327856227655356
Sanguibacter keddieii,7,-2.2069552719770145
Sanguibacter keddieii,8,-2.0774185337502207
Sanguibacter keddieii,9,-2.0157343726898427
Sanguibacter keddieii,10,-1.9758452818707979
Sanguibacter keddieii,11,-1.9688544102839547
Sanguibacter keddieii,12,-1.9322551413881306
Sanguibacter keddieii,13,-1.9121049821084068
Sanguibacter keddieii,14,-1.905936566002369
Sanguibacter keddieii,15,-1.8820853570590226
Sanguibacter keddieii,16,-1.9005906053771364
Sanguibacter keddieii,17,-1.9055253382619666
Sanguibacter keddieii,18,-1.9186846259548473
Sanguibacter keddieii,19,-1.9417133794173886
Sanguibacter keddieii,20,-1.9203295369164572
Sanguibacter keddieii,21,-1.929376547205313
Sanguibacter keddieii,22,-1.901001833117539
Sanguibacter keddieii,23,-1.9079927047043816
Sanguibacter keddieii,24,-1.9121049821084068
Sanguibacter keddieii,25,-1.9075814769639794
Sanguibacter keddieii,26,-1.911282526627602
Sanguibacter keddieii,27,-1.9079927047043812
Sanguibacter keddieii,28,-1.92567549754169
Sanguibacter keddieii,29,-1.9491154787446345
Sanguibacter keddieii,30,-1.9643309051395268
Sanguibacter keddieii,31,-1.9700880935051628
Sanguibacter keddieii,32,-1.9692656380243572
Sanguibacter keddieii,33,-1.9729666876879801
Sanguibacter keddieii,34,-1.9787238760536154
Sanguibacter keddieii,35,-1.9795463315344204
Sanguibacter keddieii,36,-1.9622747664375146
Sanguibacter keddieii,37,-1.9630972219183196
Sanguibacter keddieii,38,-1.9556951225910741
Sanguibacter keddieii,39,-1.9528165284082568
Sanguibacter keddieii,40,-1.9149835762912242
Sanguibacter keddieii,41,-1.9071702492235767
Sanguibacter keddieii,42,-1.8989456944155263
Sanguibacter keddieii,43,-1.912516209848809
Sanguibacter keddieii,44,-1.9203295369164575
Sanguibacter keddieii,45,-1.9256754975416905
Sediminihabitans luteus,0,-1.6213669696438244
Sediminihabitans luteus,1,-1.8771506241741927
Sediminihabitans luteus,2,-2.0223140165362827
Sediminihabitans luteus,3,-2.057268374470497
Sediminihabitans luteus,4,-2.0260150661999057
Sediminihabitans luteus,5,-1.9811912424960307
Sediminihabitans luteus,6,-1.9577512612930867
Sediminihabitans luteus,7,-1.8442524049419906
Sediminihabitans luteus,8,-1.688808319069838
Sediminihabitans luteus,9,-1.6406946734427428
Sediminihabitans luteus,10,-1.593403483296453
Sediminihabitans luteus,11,-1.5543368479582131
Sediminihabitans luteus,12,-1.517737579062389
Sediminihabitans luteus,13,-1.5247284506492318
Sediminihabitans luteus,14,-1.5370652828613072
Sediminihabitans luteus,15,-1.484839359830187
Sediminihabitans luteus,16,-1.4712688443969042
Sediminihabitans luteus,17,-1.4700351611756963
Sediminihabitans luteus,18,-1.4720912998777091
Sediminihabitans luteus,19,-1.4778484882433447
Sediminihabitans luteus,20,-1.4675677947332813
Sediminihabitans luteus,21,-1.472913755358514
Sediminihabitans luteus,22,-1.4790821714645515
Sediminihabitans luteus,23,-1.4749698940605267
Sediminihabitans luteus,24,-1.4877179540130048
Sediminihabitans luteus,25,-1.495531281080653
Sediminihabitans luteus,26,-1.4893628649746147
Sediminihabitans luteus,27,-1.5218498564664142
Sediminihabitans luteus,28,-1.4975874197826657
Sediminihabitans luteus,29,-1.5247284506492322
Sediminihabitans luteus,30,-1.5263733616108417
Sediminihabitans luteus,31,-1.518560034543194
Sediminihabitans luteus,32,-1.5399438770441245
Sediminihabitans luteus,33,-1.5498133428137857
Sediminihabitans luteus,34,-1.5481684318521753
Sediminihabitans luteus,35,-1.5452898376693578
Sediminihabitans luteus,36,-1.541588788005735
Sediminihabitans luteus,37,-1.5547480756986156
Sediminihabitans luteus,38,-1.570785957574314
Sediminihabitans luteus,39,-1.5642063137278739
Sediminihabitans luteus,40,-1.5596828085834455
Sediminihabitans luteus,41,-1.5666736801702887
Sediminihabitans luteus,42,-1.579421740122767
Sediminihabitans luteus,43,-1.5695522743531065
Sediminihabitans luteus,44,-1.5699635020935094
Sediminihabitans luteus,45,-1.5629726305066667
Shewanella putrefaciens,0,-1.68428481392541
Shewanella putrefaciens,1,-1.7550159852746434
Shewanella putrefaciens,2,-1.773110005852355
Shewanella putrefaciens,3,-1.821634879219852
Shewanella putrefaciens,4,-1.7558384407554493
Shewanella putrefaciens,5,-1.6925093687334605
Shewanella putrefaciens,6,-1.6271241580094595
Shewanella putrefaciens,7,-1.5642063137278737
Shewanella putrefaciens,8,-1.5049895191099107
Shewanella putrefaciens,9,-1.518560034543194
Shewanella putrefaciens,10,-1.4860730430513946
Shewanella putrefaciens,11,-1.5444673821885528
Shewanella putrefaciens,12,-1.5818891065651826
Shewanella putrefaciens,13,-1.6419283566639504
Shewanella putrefaciens,14,-1.6382273070003273
Shewanella putrefaciens,15,-1.671125526232529
Shewanella putrefaciens,16,-1.6859297248870206
Shewanella putrefaciens,17,-1.6920981409930578
Shewanella putrefaciens,18,-1.7163605776768067
Shewanella putrefaciens,19,-1.7060798841667442
Shewanella putrefaciens,20,-1.7229402215232468
Shewanella putrefaciens,21,-1.7393893311393476
Shewanella putrefaciens,22,-1.717183033157612
Shewanella putrefaciens,23,-1.748847569168606
Shewanella putrefaciens,24,-1.7480251136878011
Shewanella putrefaciens,25,-1.7484363414282036
Shewanella putrefaciens,26,-1.7607731736402787
Shewanella putrefaciens,27,-1.762418084601889
Shewanella putrefaciens,28,-1.770231411669537
Shewanella putrefaciens,29,-1.77393246133316
Shewanella putrefaciens,30,-1.7731100058523546
Shewanella putrefaciens,31,-1.781334560660405
Shewanella putrefaciens,32,-1.7977836702765058
Shewanella putrefaciens,33,-1.8051857696037514
Shewanella putrefaciens,34,-1.8035408586421413
Shewanella putrefaciens,35,-1.819167512777437
Shewanella putrefaciens,36,-1.8204011959986444
Shewanella putrefaciens,37,-1.8273920675854876
Shewanella putrefaciens,38,-1.8384952165763553
Shewanella putrefaciens,39,-1.8528881874904441
Shewanella putrefaciens,40,-1.8656362474429216
Shewanella putrefaciens,41,-1.87015975258735
Shewanella putrefaciens,42,-1.8841414957610354
Shewanella putrefaciens,43,-1.9038804273003564
Shewanella putrefaciens,44,-1.91416112081042
Shewanella putrefaciens,45,-1.9158060317720298
Silanimonas lenta,0,-1.9421246071577913
Silanimonas lenta,1,-2.1633651314943476
Silanimonas lenta,2,-2.232040164141569
Silanimonas lenta,3,-2.2040766777941974
Silanimonas lenta,4,-2.1222423574540956
Silanimonas lenta,5,-2.0046312236989743
Silanimonas lenta,6,-1.9244418143204824
Silanimonas lenta,7,-1.7591282626786688
Silanimonas lenta,8,-1.6061515432489306
Silanimonas lenta,9,-1.4852505875705897
Silanimonas lenta,10,-1.3651720873730533
Silanimonas lenta,11,-1.286627588956172
Silanimonas lenta,12,-1.229055705299819
Silanimonas lenta,13,-1.1657266332778307
Silanimonas lenta,14,-1.1200803540931505
Silanimonas lenta,15,-0.9938334377895766
Silanimonas lenta,16,-0.9346166431716137
Silanimonas lenta,17,-0.8211177868205173
Silanimonas lenta,18,-0.7257129510471326
Silanimonas lenta,19,-0.6315417984949553
Silanimonas lenta,20,-0.5336695962791547
Silanimonas lenta,21,-0.4353861663229526
Silanimonas lenta,22,-0.3305230925203092
Silanimonas lenta,23,-0.2499224554014153
Silanimonas lenta,24,-0.18371478919660944
Silanimonas lenta,25,-0.09653450823127456
Silanimonas lenta,26,0.008328565571368157
Silanimonas lenta,27,0.0646667660065139
Silanimonas lenta,28,0.11483655033562148
Silanimonas lenta,29,0.1789880778384146
Silanimonas lenta,30,0.27603782457341
Silanimonas lenta,31,0.38748054222249295
Silanimonas lenta,32,0.4746608231878279
Silanimonas lenta,33,0.5795238969904709
Silanimonas lenta,34,0.7094718629576675
Silanimonas lenta,35,0.7900725000765616
Silanimonas lenta,36,0.9134408221973176
Silanimonas lenta,37,1.0051446083070803
Silanimonas lenta,38,1.1038392660036855
Silanimonas lenta,39,1.1992441017770703
Silanimonas lenta,40,1.308630680724142
Silanimonas lenta,41,1.4225407648156392
Silanimonas lenta,42,1.506019996117352
Silanimonas lenta,43,1.6170514860260323
Silanimonas lenta,44,1.7178022824246495
Silanimonas lenta,45,1.8099172962748145
Streptococcus pneumoniae,0,-2.2357412138051913
Streptococcus pneumoniae,1,-2.353352347560312
Streptococcus pneumoniae,2,-2.4195600137651185
Streptococcus pneumoniae,3,-2.412569142178276
Streptococcus pneumoniae,4,-2.4257284298711568
Streptococcus pneumoniae,5,-2.239031035728412
Streptococcus pneumoniae,6,-2.1958521229861465
Streptococcus pneumoniae,7,-2.2131236880830523
Streptococcus pneumoniae,8,-2.137869011589391
Streptococcus pneumoniae,9,-2.0589132854321073
Streptococcus pneumoniae,10,-1.9376011020133634
Streptococcus pneumoniae,11,-1.9182733982144449
Streptococcus pneumoniae,12,-1.919918309176055
Streptococcus pneumoniae,13,-1.92074076465686
Streptococcus pneumoniae,14,-1.9380123297537657
Streptococcus pneumoniae,15,-1.9129274375892118
Streptococcus pneumoniae,16,-1.8919548228286835
Streptococcus pneumoniae,17,-1.8648137919621166
Streptococcus pneumoniae,18,-1.9014130608579414
Streptococcus pneumoniae,19,-1.9170397149932372
Streptococcus pneumoniae,20,-1.946236884561816
Streptococcus pneumoniae,21,-1.9404796961961808
Streptococcus pneumoniae,22,-1.9380123297537655
Streptococcus pneumoniae,23,-1.9450032013406087
Streptococcus pneumoniae,24,-1.9589849445142946
Streptococcus pneumoniae,25,-1.9532277561486593
Streptococcus pneumoniae,26,-1.9495267064850363
Streptococcus pneumoniae,27,-1.9450032013406087
Streptococcus pneumoniae,28,-1.9503491619658415
Streptococcus pneumoniae,29,-1.9873596586020685
Streptococcus pneumoniae,30,-1.9791351037940177
Streptococcus pneumoniae,31,-1.982424925717238
Streptococcus pneumoniae,32,-1.9766677373516024
Streptococcus pneumoniae,33,-2.006276134660584
Streptococcus pneumoniae,34,-1.9935280747081061
Streptococcus pneumoniae,35,-1.9992852630737414
Streptococcus pneumoniae,36,-1.9943505301889113
Streptococcus pneumoniae,37,-2.0001077185545464
Streptococcus pneumoniae,38,-1.985303519900056
Streptococcus pneumoniae,39,-1.991060708265691
Streptococcus pneumoniae,40,-1.9754340541303952
Streptococcus pneumoniae,41,-1.9737891431687853
Streptococcus pneumoniae,42,-1.9704993212455648
Streptococcus pneumoniae,43,-1.993939302448509
Streptococcus pneumoniae,44,-2.0128557785070247
Streptococcus pneumoniae,45,-2.0157343726898427
Streptomyces ambofaciens,0,-2.0062761346605846
Streptomyces ambofaciens,1,-2.2398534912092165
Streptomyces ambofaciens,2,-2.350473753377495
Streptomyces ambofaciens,3,-2.3595207636663504
Streptomyces ambofaciens,4,-2.345539020492665
Streptomyces ambofaciens,5,-2.3241551779917335
Streptomyces ambofaciens,6,-2.342660426309847
Streptomyces ambofaciens,7,-2.253835234382902
Streptomyces ambofaciens,8,-2.1341679619257685
Streptomyces ambofaciens,9,-2.0922227324047116
Streptomyces ambofaciens,10,-2.0548010080280816
Streptomyces ambofaciens,11,-2.025603838459503
Streptomyces ambofaciens,12,-2.0124445507666224
Streptomyces ambofaciens,13,-2.0231364720170877
Streptomyces ambofaciens,14,-2.045342769998824
Streptomyces ambofaciens,15,-2.031361026825138
Streptomyces ambofaciens,16,-2.0510999583644596
Streptomyces ambofaciens,17,-2.041230492594799
Streptomyces ambofaciens,18,-2.051922413845264
Streptomyces ambofaciens,19,-2.0576796022108996
Streptomyces ambofaciens,20,-2.051099958364459
Streptomyces ambofaciens,21,-2.053978552547277
Streptomyces ambofaciens,22,-2.06261433509573
Streptomyces ambofaciens,23,-2.0844094053370634
Streptomyces ambofaciens,24,-2.0922227324047116
Streptomyces ambofaciens,25,-2.1074381587996047
Streptomyces ambofaciens,26,-2.1185413077904727
Streptomyces ambofaciens,27,-2.1386914670701964
Streptomyces ambofaciens,28,-2.1452711109166365
Streptomyces ambofaciens,29,-2.1798142411104484
Streptomyces ambofaciens,30,-2.201198083611379
Streptomyces ambofaciens,31,-2.2044879055346
Streptomyces ambofaciens,32,-2.2234043815931153
Streptomyces ambofaciens,33,-2.2394422634688143
Streptomyces ambofaciens,34,-2.2563026008253173
Streptomyces ambofaciens,35,-2.2657608388545754
Streptomyces ambofaciens,36,-2.281798720730274
Streptomyces ambofaciens,37,-2.3023601077504
Streptomyces ambofaciens,38,-2.3183979896260984
Streptomyces ambofaciens,39,-2.3414267430886397
Streptomyces ambofaciens,40,-2.3517074365987023
Streptomyces ambofaciens,41,-2.3525298920795077
Streptomyces ambofaciens,42,-2.3862505667925142
Streptomyces ambofaciens,43,-2.40352213188942
Streptomyces ambofaciens,44,-2.422438607947936
Streptomyces ambofaciens,45,-2.422849835688339
Streptomyces avermitilis,0,-1.483194448868577
Streptomyces avermitilis,1,-1.7315760040716994
Streptomyces avermitilis,2,-1.8656362474429222
Streptomyces avermitilis,3,-1.952405300667854
Streptomyces avermitilis,4,-1.9051141105215643
Streptomyces avermitilis,5,-1.8960671002327087
Streptomyces avermitilis,6,-1.866458702923727
Streptomyces avermitilis,7,-1.803540858642141
Streptomyces avermitilis,8,-1.717183033157612
Streptomyces avermitilis,9,-1.7097809338303667
Streptomyces avermitilis,10,-1.6501529114720008
Streptomyces avermitilis,11,-1.6554988720972337
Streptomyces avermitilis,12,-1.6522090501740134
Streptomyces avermitilis,13,-1.6801725365213849
Streptomyces avermitilis,14,-1.6789388533001772
Streptomyces avermitilis,15,-1.6501529114720008
Streptomyces avermitilis,16,-1.6563213275780386
Streptomyces avermitilis,17,-1.6328813463750946
Streptomyces avermitilis,18,-1.648508000510391
Streptomyces avermitilis,19,-1.6357599405579126
Streptomyces avermitilis,20,-1.643984495365963
Streptomyces avermitilis,21,-1.6530315056548184
Streptomyces avermitilis,22,-1.6320588908942892
Streptomyces avermitilis,23,-1.6563213275780386
Streptomyces avermitilis,24,-1.651797822433611
Streptomyces avermitilis,25,-1.6657795656072967
Streptomyces avermitilis,26,-1.6731816649345421
Streptomyces avermitilis,27,-1.6760602591173595
Streptomyces avermitilis,28,-1.6814062197425923
Streptomyces avermitilis,29,-1.6974441016182915
Streptomyces avermitilis,30,-1.695387962916278
Streptomyces avermitilis,31,-1.7023788345031212
Streptomyces avermitilis,32,-1.7299310931100895
Streptomyces avermitilis,33,-1.7422679253221656
Streptomyces avermitilis,34,-1.7344545982545176
Streptomyces avermitilis,35,-1.7599507181594742
Streptomyces avermitilis,36,-1.7648854510443042
Streptomyces avermitilis,37,-1.7842131548432227
Streptomyces avermitilis,38,-1.7953163038340907
Streptomyces avermitilis,39,-1.8146440076330093
Streptomyces avermitilis,40,-1.8298594340279024
Streptomyces avermitilis,41,-1.813410324411802
Streptomyces avermitilis,42,-1.8532994152308462
Streptomyces avermitilis,43,-1.868103613885337
Streptomyces avermitilis,44,-1.8746832577317778
Streptomyces avermitilis,45,-1.8973007834539168
Subtercola sp. Z020,0,-2.4923473238163645
Subtercola sp. Z020,1,-2.6815120844015246
Subtercola sp. Z020,2,-2.7995344458970486
Subtercola sp. Z020,3,-2.798711990416243
Subtercola sp. Z020,4,-2.772393415030482
Subtercola sp. Z020,5,-2.684390678584342
Subtercola sp. Z020,6,-2.6412117658420775
Subtercola sp. Z020,7,-2.564723406127208
Subtercola sp. Z020,8,-2.4376540343428292
Subtercola sp. Z020,9,-2.384605655830904
Subtercola sp. Z020,10,-2.3619881301087653
Subtercola sp. Z020,11,-2.345127792752262
Subtercola sp. Z020,12,-2.319631672847306
Subtercola sp. Z020,13,-2.2822099484706766
Subtercola sp. Z020,14,-2.273574165922223
Subtercola sp. Z020,15,-2.2595924227485376
Subtercola sp. Z020,16,-2.2324513918819715
Subtercola sp. Z020,17,-2.2213482428911027
Subtercola sp. Z020,18,-2.197497033947757
Subtercola sp. Z020,19,-2.1687110921195805
Subtercola sp. Z020,20,-2.1497946160610644
Subtercola sp. Z020,21,-2.1736458250044106
Subtercola sp. Z020,22,-2.1465047941378437
Subtercola sp. Z020,23,-2.1103167529824223
Subtercola sp. Z020,24,-2.10826061428041
Subtercola sp. Z020,25,-2.1025034259147746
Subtercola sp. Z020,26,-2.085231860817869
Subtercola sp. Z020,27,-2.0930451878855165
Subtercola sp. Z020,28,-2.079885900192636
Subtercola sp. Z020,29,-2.07248380086539
Subtercola sp. Z020,30,-2.066726612499755
Subtercola sp. Z020,31,-2.0391743538927862
Subtercola sp. Z020,32,-2.02848243264232
Subtercola sp. Z020,33,-2.0284824326423205
Subtercola sp. Z020,34,-2.0083322733625972
Subtercola sp. Z020,35,-1.9832473811980431
Subtercola sp. Z020,36,-1.9795463315344204
Subtercola sp. Z020,37,-1.9618635386971124
Subtercola sp. Z020,38,-1.9544614393698665
Subtercola sp. Z020,39,-1.9330775968689355
Subtercola sp. Z020,40,-1.9223856756184694
Subtercola sp. Z020,41,-1.9022355163387465
Subtercola sp. Z020,42,-1.873038346770167
Subtercola sp. Z020,43,-1.8532994152308462
Subtercola sp. Z020,44,-1.8586453758560793
Subtercola sp. Z020,45,-1.8405513552783686
Thermomonas haemolytica,0,-2.0679602957209626
Thermomonas haemolytica,1,-2.2682282052969907
Thermomonas haemolytica,2,-2.3011264245291922
Thermomonas haemolytica,3,-2.2756303046242357
Thermomonas haemolytica,4,-2.181459152072059
Thermomonas haemolytica,5,-2.010799639805012
Thermomonas haemolytica,6,-1.9096376156659916
Thermomonas haemolytica,7,-1.7208840828212342
Thermomonas haemolytica,8,-1.4568758734828158
Thermomonas haemolytica,9,-1.232345527223039
Thermomonas haemolytica,10,-0.9851976552411239
Thermomonas haemolytica,11,-0.7993227165791841
Thermomonas haemolytica,12,-0.5949425295991309
Thermomonas haemolytica,13,-0.38973988713827257
Thermomonas haemolytica,14,-0.2022200375147226
Thermomonas haemolytica,15,0.03875941836115482
Thermomonas haemolytica,16,0.24971924918764837
Thermomonas haemolytica,17,0.4754832786686328
Thermomonas haemolytica,18,0.6979574862263971
Thermomonas haemolytica,19,0.9266001098901981
Thermomonas haemolytica,20,1.162644832881246
Thermomonas haemolytica,21,1.390465001064243
Thermomonas haemolytica,22,1.621163763430058
Thermomonas haemolytica,23,1.8337685052181607
Thermomonas haemolytica,24,2.05542025729512
Thermomonas haemolytica,25,2.3005119905750235
Thermomonas haemolytica,26,2.5238086536135924
Thermomonas haemolytica,27,2.7553298714602112
Thermomonas haemolytica,28,2.9819163564220013
Thermomonas haemolytica,29,3.187941454363664
Thermomonas haemolytica,30,3.449071069519266
Thermomonas haemolytica,31,3.5777853522652543
Thermomonas haemolytica,32,3.6464603849124755
Thermomonas haemolytica,33,3.7685950238120247
Thermomonas haemolytica,34,3.9923029145909963
Thermomonas haemolytica,35,4.187636091282194
Thermomonas haemolytica,36,4.454111667063028
Thermomonas haemolytica,37,4.6679500920723385
Thermomonas haemolytica,38,4.893714121553323
Thermomonas haemolytica,39,5.091514664686936
Thermomonas haemolytica,40,5.289726435560952
Thermomonas haemolytica,41,5.522070108888377
Thermomonas haemolytica,42,5.717814513319976
Thermomonas haemolytica,43,5.890530164289036
Thermomonas haemolytica,44,6.096144034490295
Thermomonas haemolytica,45,6.290654755700688
Virgibacillus salinus,0,-2.0469876809604344
Virgibacillus salinus,1,-2.26329347241216
Virgibacillus salinus,2,-2.3615769023683635
Virgibacillus salinus,3,-2.3952975770813696
Virgibacillus salinus,4,-2.4059894983318353
Virgibacillus salinus,5,-2.3315572773189785
Virgibacillus salinus,6,-2.3488288424158847
Virgibacillus salinus,7,-2.2908457310191292
Virgibacillus salinus,8,-2.1576079431287125
Virgibacillus salinus,9,-2.0971574652895417
Virgibacillus salinus,10,-2.02025787783427
Virgibacillus salinus,11,-1.9528165284082568
Virgibacillus salinus,12,-1.9914719360060935
Virgibacillus salinus,13,-2.003397540477767
Virgibacillus salinus,14,-1.9861259753808604
Virgibacillus salinus,15,-1.935133735570948
Virgibacillus salinus,16,-1.9598073999950996
Virgibacillus salinus,17,-1.9339000523497405
Virgibacillus salinus,18,-1.950760389706244
Virgibacillus salinus,19,-1.952816528408257
Virgibacillus salinus,20,-1.9487042510042314
Virgibacillus salinus,21,-1.9540502116294642
Virgibacillus salinus,22,-1.950349161965841
Virgibacillus salinus,23,-1.947470567783024
Virgibacillus salinus,24,-1.9565175780718795
Virgibacillus salinus,25,-1.974200370909188
Virgibacillus salinus,26,-1.992705619227301
Virgibacillus salinus,27,-2.0005189462949486
Virgibacillus salinus,28,-2.003397540477767
Virgibacillus salinus,29,-2.023136472017088
Virgibacillus salinus,30,-2.044520314518019
Virgibacillus salinus,31,-2.044109086777617
Virgibacillus salinus,32,-2.059324513172509
Virgibacillus salinus,33,-2.0679602957209626
Virgibacillus salinus,34,-2.07248380086539
Virgibacillus salinus,35,-2.093045187885516
Virgibacillus salinus,36,-2.093045187885516
Virgibacillus salinus,37,-2.113606574905643
Virgibacillus salinus,38,-2.1271770903389253
Virgibacillus salinus,39,-2.1514395270226743
Virgibacillus salinus,40,-2.1629539037539445
Virgibacillus salinus,41,-2.1613089927923355
Virgibacillus salinus,42,-2.191328617841719
Virgibacillus salinus,43,-2.21106754938104
Virgibacillus salinus,44,-2.2238156093335184
Virgibacillus salinus,45,-2.2340963028435814
Wenzhouxiangella sediminis,0,-1.8224573347006574
Wenzhouxiangella sediminis,1,-2.017790511391855
Wenzhouxiangella sediminis,2,-2.144448655435832
Wenzhouxiangella sediminis,3,-2.1645988147155553
Wenzhouxiangella sediminis,4,-2.1284107735601334
Wenzhouxiangella sediminis,5,-2.1292332290409384
Wenzhouxiangella sediminis,6,-2.119363763271278
Wenzhouxiangella sediminis,7,-2.068782751201767
Wenzhouxiangella sediminis,8,-1.9996964908141441
Wenzhouxiangella sediminis,9,-1.8800292183570104
Wenzhouxiangella sediminis,10,-1.8129990966713994
Wenzhouxiangella sediminis,11,-1.7973724425361033
Wenzhouxiangella sediminis,12,-1.7866805212856378
Wenzhouxiangella sediminis,13,-1.8010734921997262
Wenzhouxiangella sediminis,14,-1.804774541863349
Wenzhouxiangella sediminis,15,-1.7895591154684556
Wenzhouxiangella sediminis,16,-1.8018959476805312
Wenzhouxiangella sediminis,17,-1.8265696121046822
Wenzhouxiangella sediminis,18,-1.828625750806695
Wenzhouxiangella sediminis,19,-1.867692386144935
Wenzhouxiangella sediminis,20,-1.8931885060498908
Wenzhouxiangella sediminis,21,-1.894833417011501
Wenzhouxiangella sediminis,22,-1.8775618519145947
Wenzhouxiangella sediminis,23,-1.890721139607476
Wenzhouxiangella sediminis,24,-1.9306102304265207
Wenzhouxiangella sediminis,25,-1.9544614393698665
Wenzhouxiangella sediminis,26,-1.9655645883607349
Wenzhouxiangella sediminis,27,-1.9709105489859673
Wenzhouxiangella sediminis,28,-1.9774901928324078
Wenzhouxiangella sediminis,29,-1.9922943914868991
Wenzhouxiangella sediminis,30,-2.0136782339878296
Wenzhouxiangella sediminis,31,-2.0070985901413896
Wenzhouxiangella sediminis,32,-2.034650848748358
Wenzhouxiangella sediminis,33,-2.048221364181641
Wenzhouxiangella sediminis,34,-2.0687827512017676
Wenzhouxiangella sediminis,35,-2.072072573124988
Wenzhouxiangella sediminis,36,-2.0905778214431012
Wenzhouxiangella sediminis,37,-2.1012697426935665
Wenzhouxiangella sediminis,38,-2.10990552524202
Wenzhouxiangella sediminis,39,-2.134167961925769
Wenzhouxiangella sediminis,40,-2.128410773560133
Wenzhouxiangella sediminis,41,-2.1403363780318063
Wenzhouxiangella sediminis,42,-2.1518507547630765
Wenzhouxiangella sediminis,43,-2.1851602017356813
Wenzhouxiangella sediminis,44,-2.179403013370046
Wenzhouxiangella sediminis,45,-2.181047924331656
Xanthomonas translucens,0,-1.6990890125799014
Xanthomonas translucens,1,-1.7463802027261903
Xanthomonas translucens,2,-1.6497416837315984
Xanthomonas translucens,3,-1.383677335691167
Xanthomonas translucens,4,-1.0945842341881944
Xanthomonas translucens,5,-0.6956933259977485
Xanthomonas translucens,6,-0.3391588750687622
Xanthomonas translucens,7,0.10866813422958363
Xanthomonas translucens,8,0.5984403730489866
Xanthomonas translucens,9,1.0388652830200868
Xanthomonas translucens,10,1.4328214583257022
Xanthomonas translucens,11,1.8308899110353432
Xanthomonas translucens,12,2.194415233551173
Xanthomonas translucens,13,2.5316219806812397
Xanthomonas translucens,14,2.8314070034346783
Xanthomonas translucens,15,3.172314800228369
Xanthomonas translucens,16,3.570794480678411
Xanthomonas translucens,17,3.9433668134830966
Xanthomonas translucens,18,4.2694704116222955
Xanthomonas translucens,19,4.6399866057249675
Xanthomonas translucens,20,4.925378657564317
Xanthomonas translucens,21,5.253127166665127
Xanthomonas translucens,22,5.557846922303396
Xanthomonas translucens,23,5.832135825151877
Xanthomonas translucens,24,6.111770688625591
Xanthomonas translucens,25,6.350694005799457
Xanthomonas translucens,26,6.641843246004441
Xanthomonas translucens,27,6.898038128275213
Xanthomonas translucens,28,7.146830911218737
Xanthomonas translucens,29,7.376295990363344
Xanthomonas translucens,30,7.6226214068644556
Xanthomonas translucens,31,7.85496508019188
Xanthomonas translucens,32,8.07661683226884
Xanthomonas translucens,33,8.286342979874124
Xanthomonas translucens,34,8.505116137768265
Xanthomonas translucens,35,8.710318780229127
Xanthomonas translucens,36,8.92127861105562
Xanthomonas translucens,37,9.119079154189231
Xanthomonas translucens,38,9.315234786361234
Xanthomonas translucens,39,9.496997447619147
Xanthomonas translucens,40,9.686573435944712
Xanthomonas translucens,41,9.874504513308663
Xanthomonas translucens,42,10.057912085528187
Xanthomonas translucens,43,10.229394053276039
Xanthomonas translucens,44,10.400464793283488
Xanthomonas translucens,45,10.574002899733353
XC,0,-1.2623651522724229
XC,1,-0.9913660713471609
XC,2,-0.8996622852373996
XC,3,-0.8087809546084417
XC,4,-0.6800666718624531
XC,5,-0.32065362675064907
XC,6,-0.08995486438483426
XC,7,0.2110638415898115
XC,8,0.4010510576557764
XC,9,0.7304444777181961
XC,10,0.9997986476818475
XC,11,1.3361829393311098
XC,12,1.6849040631924481
XC,13,2.049251841189082
XC,14,2.442796788754296
XC,15,2.8675950445900993
XC,16,3.338862035091389
XC,17,3.7570806470807545
XC,18,4.217655716331578
