Time,variable,value
7,C5.1,3.755262469112801
8,C5.1,4.212193401562438
9,C5.1,4.834373627543621
10,C5.1,5.426609350670091
11,C5.1,6.131968751247689
12,C5.1,6.878363211292851
13,C5.1,7.610339947741299
14,C5.1,8.2924091794319
15,C5.1,8.947861075251648
16,C5.1,9.592222414458538
17,C5.1,10.22660225271386
18,C5.1,10.736767856905207
19,C5.1,11.259133073370693
20,C5.1,11.864677464432589
21,C5.1,12.41809623941407
22,C5.1,12.909407897363556
23,C5.1,13.397392388329191
24,C5.1,13.819942595278974
25,C5.1,14.286855028680186
